index	oiposi	oinega	pname	nname	crposi	crnega	mlposi	mlnega	mdposi	mdnega	mtposi	mtnega	mfposi	mfnega	clposi	clnega	ctposi	ctnega	cfposi	cfnega	fbkposi	fbknega	pright	nright
766	3	9	A2-B2	A2-B1	0	0.2465483235	1.763	1.684	1.061	1.014	2.824	2.698	6	6	NA	2.434	4.056	4.056	0	1	0	0	FALSE	TRUE
767	7	10	A2-B2	A2-B1	0.9861932939	0.4930966469	1.451	1.248	0.905	0.92	2.356	2.168	6	6	1.076	2.121	5.07	4.056	5	2	0	0	TRUE	TRUE
768	15	14	A2-B2	A2-B1	1.1551790528	0	3.853	6.88	1.201	1.201	5.054	8.081	6	6	0.873	NA	5.194	4.056	6	0	0	0	TRUE	TRUE
769	29	16	A2-B2	A2-B1	1.1834319527	0.5917159763	2.278	2.028	1.341	1.591	3.619	3.619	6	6	0.484	1.108	5.07	5.07	6	3	0	1	TRUE	FALSE
770	32	18	A2-B2	A2-B1	1.3806706114	0.5917159763	1.264	1.155	0.749	0.983	2.013	2.138	6	6	0.53	0.702	5.07	5.07	7	3	0	0	TRUE	FALSE
771	4	6	B1-A1	B1-A2	0	1.9723865878	3.744	1.123	2.34	0.92	6.084	2.043	6	6	NA	1.778	4.056	5.07	0	10	0	0	FALSE	FALSE
772	19	11	B1-A1	B1-A2	1.3806706114	0.9861932939	1.295	1.872	0.858	2.325	2.153	4.197	6	6	0.499	1.06	5.07	5.07	7	5	0	0	TRUE	FALSE
773	23	21	B1-A1	B1-A2	0.4930966469	0.2465483235	0.874	1.139	1.248	1.497	2.122	2.636	6	6	0.577	0.951	4.056	4.056	2	1	0	0	FALSE	TRUE
774	24	30	B1-A1	B1-A2	0.7889546351	0.4930966469	1.373	1.264	1.404	1.919	2.777	3.183	6	6	0.515	1.03	5.07	4.056	4	2	0	0	TRUE	TRUE
775	27	35	B1-A1	B1-A2	0.2465483235	0.7889546351	2.418	2.137	1.014	1.607	3.432	3.744	6	6	0.592	1.513	4.056	5.07	1	4	1	1	FALSE	FALSE
776	8	2	B2-A2	B2-A1	0.5917159763	0	2.215	0.858	1.701	2.496	3.916	3.354	6	6	0.64	NA	5.07	4.056	3	0	0	0	TRUE	TRUE
777	17	25	B2-A2	B2-A1	0.5917159763	0	4.306	0.686	1.497	1.514	5.803	2.2	6	6	0.593	NA	5.07	4.056	3	0	0	0	TRUE	TRUE
778	26	34	B2-A2	B2-A1	0.9861932939	0.5917159763	0.624	1.17	1.107	1.685	1.731	2.855	6	6	0.624	0.936	5.07	5.07	5	3	2	0	TRUE	FALSE
779	31	37	B2-A2	B2-A1	0.4930966469	0.5917159763	1.154	1.95	1.482	1.872	2.636	3.822	6	6	0.593	0.702	4.056	5.07	2	3	0	0	FALSE	FALSE
780	33	39	B2-A2	B2-A1	0.4930966469	0	1.154	1.326	1.31	1.56	2.464	2.886	6	6	0.561	NA	4.056	4.056	2	0	0	0	FALSE	TRUE
781	11	7	A1-B1	A1-B2	0.2464875524	1.3806706114	1.264	1.95	1.373	1.67	2.637	3.62	6	6	0.531	1.326	4.057	5.07	1	7	0	0	FALSE	FALSE
782	17	9	A1-B1	A1-B2	1.1834319527	0.9861932939	3.417	1.108	1.31	1.107	4.727	2.215	6	6	0.561	0.593	5.07	5.07	6	5	0	0	TRUE	FALSE
783	22	19	A1-B1	A1-B2	1.1834319527	0.4929751048	1.622	0.998	2.044	1.342	3.666	2.34	6	6	0.39	0.874	5.07	4.057	6	2	1	0	TRUE	TRUE
784	26	21	A1-B1	A1-B2	0.4930966469	1.1834319527	1.029	1.295	1.014	1.357	2.043	2.652	6	6	1.217	0.733	4.056	5.07	2	6	0	1	FALSE	FALSE
785	35	27	A1-B1	A1-B2	1.3806706114	2.169197397	2.839	1.56	1.03	1.592	3.869	3.152	6	6	0.468	1.311	5.07	5.071	7	11	0	0	TRUE	FALSE
786	4	6	A2-B2	A2-B1	1.3806706114	1.1834319527	3.837	2.246	0.983	0.983	4.82	3.229	6	6	0.499	0.905	5.07	5.07	7	6	0	1	TRUE	FALSE
787	16	12	A2-B2	A2-B1	1.3806706114	1.1621150494	0.515	0.764	1.373	1.482	1.888	2.246	6	6	0.452	2.683	5.07	5.163	7	6	0	1	TRUE	FALSE
788	29	14	A2-B2	A2-B1	1.3806706114	1.5779092702	1.029	1.451	1.451	1.232	2.48	2.683	6	6	0.483	0.858	5.07	5.07	7	8	1	0	TRUE	FALSE
789	30	39	A2-B2	A2-B1	1.3806706114	0	1.466	1.201	1.092	0.858	2.558	2.059	6	6	0.546	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
790	38	40	A2-B2	A2-B1	1.1834319527	0.4929751048	1.233	7.488	1.716	0.687	2.949	8.175	6	6	0.734	0.515	5.07	4.057	6	2	0	0	TRUE	TRUE
791	10	3	B1-A1	B1-A2	0.7889546351	1.1834319527	1.139	1.186	1.045	1.482	2.184	2.668	6	6	1.404	0.53	5.07	5.07	4	6	2	0	TRUE	FALSE
792	13	8	B1-A1	B1-A2	1.3806706114	0.9861932939	1.514	2.106	1.45	1.092	2.964	3.198	6	6	0.343	0.842	5.07	5.07	7	5	0	0	TRUE	FALSE
793	24	20	B1-A1	B1-A2	1.3806706114	1.5779092702	1.061	0.967	1.139	1.092	2.2	2.059	6	6	0.405	0.452	5.07	5.07	7	8	0	0	TRUE	FALSE
794	28	34	B1-A1	B1-A2	1.5779092702	1.1834319527	1.404	0.577	1.825	1.248	3.229	1.825	6	6	0.39	0.577	5.07	5.07	8	6	0	0	TRUE	FALSE
795	33	36	B1-A1	B1-A2	1.1834319527	0.9861932939	1.607	0.53	1.731	1.03	3.338	1.56	6	6	0.64	1.154	5.07	5.07	6	5	0	0	TRUE	FALSE
796	1	2	B2-A2	B2-A1	1.3806706114	0	5.491	1.934	1.966	1.264	7.457	3.198	6	6	0.748	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
797	5	18	B2-A2	B2-A1	0.5917159763	1.1834319527	0.593	1.903	1.95	1.498	2.543	3.401	6	6	0.483	2.605	5.07	5.07	3	6	0	0	TRUE	FALSE
798	15	25	B2-A2	B2-A1	1.3806706114	0.2465483235	1.139	2.294	1.388	0.858	2.527	3.152	6	6	0.733	3.853	5.07	4.056	7	1	1	0	TRUE	TRUE
799	23	31	B2-A2	B2-A1	1.1834319527	0	0.889	1.404	1.623	1.092	2.512	2.496	6	6	0.483	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
800	37	32	B2-A2	B2-A1	1.3806706114	0.7889546351	1.17	1.014	1.7	1.342	2.87	2.356	6	6	0.453	1.497	5.07	5.07	7	4	0	2	TRUE	FALSE
801	5	6	A1-B1	A1-B2	0.4930966469	0.9861932939	2.371	2.652	1.435	1.295	3.806	3.947	6	6	0.53	0.515	4.056	5.07	2	5	0	0	FALSE	FALSE
802	7	11	A1-B1	A1-B2	1.1834319527	0.9861932939	1.201	1.623	0.936	1.778	2.137	3.401	6	6	0.499	0.39	5.07	5.07	6	5	1	0	TRUE	FALSE
803	14	22	A1-B1	A1-B2	1.3806706114	0.4930966469	0.733	1.139	1.201	1.576	1.934	2.715	6	6	0.406	0.812	5.07	4.056	7	2	0	0	TRUE	TRUE
804	20	29	A1-B1	A1-B2	1.1834319527	1.9723865878	1.435	0.624	1.248	1.06	2.683	1.684	6	6	0.499	0.499	5.07	5.07	6	10	0	0	TRUE	FALSE
805	28	32	A1-B1	A1-B2	1.1834319527	1.3806706114	0.624	1.575	1.092	1.139	1.716	2.714	6	6	0.733	0.483	5.07	5.07	6	7	0	0	TRUE	FALSE
806	3	15	A2-B2	A2-B1	1.1834319527	0.7889546351	1.529	0.951	1.029	0.952	2.558	1.903	6	6	0.515	3.354	5.07	5.07	6	4	0	0	TRUE	FALSE
807	8	21	A2-B2	A2-B1	1.5779092702	0.2465483235	1.139	0.609	0.889	1.263	2.028	1.872	6	6	0.53	3.729	5.07	4.056	8	1	0	0	TRUE	TRUE
808	10	31	A2-B2	A2-B1	1.1834319527	0	6.13	1.263	0.936	1.623	7.066	2.886	6	6	0.562	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
809	18	34	A2-B2	A2-B1	1.1834319527	1.5779092702	1.201	0.873	1.607	1.763	2.808	2.636	6	6	0.405	2.574	5.07	5.07	6	8	0	0	TRUE	FALSE
810	26	35	A2-B2	A2-B1	1.3806706114	1.1797090051	0.468	1.684	1.513	1.794	1.981	3.478	6	6	0.624	1.311	5.07	5.086	7	6	0	0	TRUE	FALSE
811	2	9	B1-A1	B1-A2	1.9723865878	0.7889546351	2.496	6.318	1.372	1.28	3.868	7.598	6	6	0.484	0.5	5.07	5.07	10	4	0	0	TRUE	FALSE
812	4	13	B1-A1	B1-A2	1.775147929	0.2465483235	1.263	0.608	1.311	1.295	2.574	1.903	6	6	0.499	3.994	5.07	4.056	9	1	0	0	TRUE	TRUE
813	30	19	B1-A1	B1-A2	1.5779092702	1.775147929	1.045	0.998	1.825	1.014	2.87	2.012	6	6	0.421	2.902	5.07	5.07	8	9	0	0	TRUE	FALSE
814	33	37	B1-A1	B1-A2	1.3806706114	0	1.342	0.811	0.858	1.654	2.2	2.465	6	6	0.468	NA	5.07	4.056	7	0	0	1	TRUE	TRUE
815	36	40	B1-A1	B1-A2	1.3806706114	0.9861932939	1.342	0.655	2.184	1.264	3.526	1.919	6	6	0.577	0.499	5.07	5.07	7	5	0	0	TRUE	FALSE
816	12	1	B2-A2	B2-A1	1.3806706114	1.3513513514	0.858	2.137	1.451	1.264	2.309	3.401	6	6	0.436	1.966	5.07	5.18	7	7	1	0	TRUE	FALSE
817	16	23	B2-A2	B2-A1	1.3806706114	0.4930966469	2.543	1.45	1.014	2.106	3.557	3.556	6	6	0.578	0.484	5.07	4.056	7	2	0	0	TRUE	TRUE
818	17	27	B2-A2	B2-A1	1.1834319527	0	1.217	1.388	1.31	1.357	2.527	2.745	6	6	0.484	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
819	24	38	B2-A2	B2-A1	0.5917159763	0	0.951	0.686	1.139	1.201	2.09	1.887	6	6	0.702	NA	5.07	4.056	3	0	0	2	TRUE	TRUE
820	25	39	B2-A2	B2-A1	0.7889546351	0.9861932939	1.497	0.842	0.89	0.89	2.387	1.732	6	6	0.671	0.546	5.07	5.07	4	5	0	0	TRUE	FALSE
821	6	7	A1-B1	A1-B2	0.4930966469	0.9861932939	2.761	1.263	2.059	1.373	4.82	2.636	6	6	0.842	0.686	4.056	5.07	2	5	0	1	FALSE	FALSE
822	17	19	A1-B1	A1-B2	1.1834319527	1.3806706114	1.107	1.451	1.155	1.685	2.262	3.136	6	6	0.405	1.029	5.07	5.07	6	7	0	1	TRUE	FALSE
823	22	28	A1-B1	A1-B2	0.4930966469	0.2465483235	0.811	1.997	1.17	1.435	1.981	3.432	6	6	0.437	3.4	4.056	4.056	2	1	0	0	FALSE	TRUE
824	23	29	A1-B1	A1-B2	1.3806706114	1.5779092702	1.607	0.92	0.905	1.014	2.512	1.934	6	6	0.546	0.577	5.07	5.07	7	8	0	0	TRUE	FALSE
825	31	34	A1-B1	A1-B2	0.5917159763	1.1655011655	1.092	1.092	1.544	0.967	2.636	2.059	6	6	0.702	0.592	5.07	5.148	3	6	0	0	TRUE	FALSE
826	1	4	A2-B2	A2-B1	1.3806706114	0.4930966469	4.868	0.733	1.06	1.264	5.928	1.997	6	6	0.64	0.624	5.07	4.056	7	2	1	0	TRUE	TRUE
827	8	5	A2-B2	A2-B1	0.9861932939	0	1.763	0.827	1.03	1.622	2.793	2.449	6	6	0.655	NA	5.07	4.056	5	0	0	0	TRUE	TRUE
828	12	14	A2-B2	A2-B1	1.3806706114	0	2.028	4.368	1.607	1.435	3.635	5.803	6	6	0.609	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
829	13	27	A2-B2	A2-B1	1.1834319527	0.4930966469	2.87	0.999	0.983	0.936	3.853	1.935	6	6	0.671	3.291	5.07	4.056	6	2	0	0	TRUE	TRUE
830	26	39	A2-B2	A2-B1	1.3806706114	0	1.528	1.84	1.779	1.607	3.307	3.447	6	6	0.374	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
831	10	9	B1-A1	B1-A2	1.1834319527	0	1.622	1.045	1.03	1.357	2.652	2.402	6	6	0.609	NA	5.07	4.056	6	0	0	4	TRUE	TRUE
832	15	16	B1-A1	B1-A2	1.3806706114	0.7889546351	1.264	1.451	1.373	1.419	2.637	2.87	6	6	0.5	0.717	5.07	5.07	7	4	0	0	TRUE	FALSE
833	18	30	B1-A1	B1-A2	0.4930966469	1.5779092702	1.17	1.248	1.825	1.591	2.995	2.839	6	6	0.468	0.452	4.056	5.07	2	8	0	0	FALSE	FALSE
834	21	32	B1-A1	B1-A2	1.3806706114	1.5779092702	1.716	0.982	1.685	0.983	3.401	1.965	6	6	0.343	0.64	5.07	5.07	7	8	0	0	TRUE	FALSE
835	36	37	B1-A1	B1-A2	1.3806706114	0.2465483235	0.998	1.138	1.514	2.216	2.512	3.354	6	6	0.484	0.546	5.07	4.056	7	1	0	0	TRUE	TRUE
836	3	2	B2-A2	B2-A1	1.3806706114	0.2465483235	1.607	2.355	1.201	1.482	2.808	3.837	6	6	0.405	3.885	5.07	4.056	7	1	0	0	TRUE	TRUE
837	33	11	B2-A2	B2-A1	1.1834319527	0.2465483235	1.576	1.67	1.014	1.528	2.59	3.198	6	6	0.343	4.025	5.07	4.056	6	1	0	0	TRUE	TRUE
838	35	20	B2-A2	B2-A1	1.775147929	0.4930966469	1.84	1.84	1.592	1.779	3.432	3.619	6	6	0.405	2.745	5.07	4.056	9	2	0	0	TRUE	TRUE
839	38	24	B2-A2	B2-A1	1.775147929	1.3806706114	1.295	1.092	1.139	0.904	2.434	1.996	6	6	0.578	0.453	5.07	5.07	9	7	0	0	TRUE	FALSE
840	40	25	B2-A2	B2-A1	1.1725620481	1.5779092702	0.811	1.42	1.467	1.42	2.278	2.84	6	6	0.39	0.671	5.117	5.07	6	8	0	0	TRUE	FALSE
841	2	5	A1-B1	A1-B2	1.1834319527	1.5779092702	6.708	1.388	1.42	1.202	8.128	2.59	6	6	0.577	1.748	5.07	5.07	6	8	0	0	TRUE	FALSE
842	10	18	A1-B1	A1-B2	1.5779092702	1.9723865878	3.837	3.385	1.451	0.796	5.288	4.181	6	6	0.593	0.578	5.07	5.07	8	10	0	0	TRUE	FALSE
843	11	20	A1-B1	A1-B2	0.9861932939	1.5779092702	1.264	1.264	1.216	1.294	2.48	2.558	6	6	0.64	0.53	5.07	5.07	5	8	0	0	TRUE	FALSE
844	27	22	A1-B1	A1-B2	0.4930966469	0.2465483235	1.669	0.998	1.56	1.357	3.229	2.355	6	6	0.639	3.385	4.056	4.056	2	1	0	0	FALSE	TRUE
845	35	32	A1-B1	A1-B2	1.3803983435	1.9723865878	1.294	0.718	1.046	1.357	2.34	2.075	6	6	0.593	0.593	5.071	5.07	7	10	0	0	TRUE	FALSE
846	3	4	A2-B2	A2-B1	1.5779092702	0	1.467	2.606	1.888	2.106	3.355	4.712	6	6	0.406	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
847	8	9	A2-B2	A2-B1	1.1834319527	1.3806706114	0.858	4.103	1.575	2.262	2.433	6.365	6	6	0.671	0.904	5.07	5.07	6	7	0	0	TRUE	FALSE
848	25	13	A2-B2	A2-B1	1.1834319527	1.1834319527	1.185	1.357	2.793	1.295	3.978	2.652	6	6	0.671	3.026	5.07	5.07	6	6	0	1	TRUE	FALSE
849	36	28	A2-B2	A2-B1	1.3806706114	0.4930966469	1.466	2.918	0.827	1.341	2.293	4.259	6	6	0.608	2.559	5.07	4.056	7	2	0	0	TRUE	TRUE
850	40	38	A2-B2	A2-B1	1.1834319527	0	0.998	1.092	1.077	1.014	2.075	2.106	6	6	0.344	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
851	1	14	B1-A1	B1-A2	0.9861932939	0.9861932939	3.619	0.874	1.7	0.78	5.319	1.654	6	6	0.608	0.671	5.07	5.07	5	5	1	0	TRUE	FALSE
852	15	17	B1-A1	B1-A2	2.1696252465	0	2.106	1.716	1.467	1.03	3.573	2.746	6	6	0.312	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
853	16	19	B1-A1	B1-A2	0.7889546351	0.2465483235	3.557	1.295	1.763	1.139	5.32	2.434	6	6	0.436	2.995	5.07	4.056	4	1	0	3	TRUE	TRUE
854	24	23	B1-A1	B1-A2	1.1618900077	0	0.858	0.951	5.507	1.326	6.365	2.277	6	6	0.531	NA	5.164	4.056	6	0	0	1	TRUE	TRUE
855	26	37	B1-A1	B1-A2	0.5917159763	0.2465483235	1.56	1.935	1.357	1.7	2.917	3.635	6	6	0.515	3.822	5.07	4.056	3	1	0	0	TRUE	TRUE
856	6	7	B2-A2	B2-A1	1.1834319527	0.4930966469	4.555	1.108	1.966	1.341	6.521	2.449	6	6	0.422	3.604	5.07	4.056	6	2	0	0	TRUE	TRUE
857	21	12	B2-A2	B2-A1	1.1834319527	0.4930966469	3.744	0.546	1.716	0.952	5.46	1.498	6	6	0.437	3.916	5.07	4.056	6	2	0	1	TRUE	TRUE
858	30	29	B2-A2	B2-A1	1.5779092702	0	1.061	1.904	1.498	1.918	2.559	3.822	6	6	0.499	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
859	33	31	B2-A2	B2-A1	1.1834319527	0	1.997	1.232	1.248	1.638	3.245	2.87	6	6	0.436	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
860	34	39	B2-A2	B2-A1	1.1655011655	0	1.7	1.357	1.17	1.17	2.87	2.527	6	6	0.608	NA	5.148	4.056	6	0	0	0	TRUE	TRUE
861	5	2	A1-B1	A1-B2	1.5779092702	1.5779092702	1.31	1.591	1.248	1.264	2.558	2.855	6	6	0.624	2.106	5.07	5.07	8	8	0	0	TRUE	FALSE
862	8	7	A1-B1	A1-B2	1.3806706114	1.3803983435	1.248	5.257	2.09	1.046	3.338	6.303	6	6	0.593	3.074	5.07	5.071	7	7	0	0	TRUE	FALSE
863	24	9	A1-B1	A1-B2	1.3806706114	2.3668639053	0.764	0.811	1.545	1.17	2.309	1.981	6	6	0.624	0.687	5.07	5.07	7	12	1	0	TRUE	FALSE
864	28	13	A1-B1	A1-B2	1.3806706114	2.3668639053	0.514	1.841	0.983	1.419	1.497	3.26	6	6	0.359	0.998	5.07	5.07	7	12	0	1	TRUE	FALSE
865	38	34	A1-B1	A1-B2	1.3806706114	2.3594180102	1.701	1.17	1.294	0.921	2.995	2.091	6	6	0.483	0.687	5.07	5.086	7	12	0	0	TRUE	FALSE
866	4	3	A2-B2	A2-B1	0.9861932939	0.9861932939	0.811	3.011	1.389	2.028	2.2	5.039	6	6	0.531	0.577	5.07	5.07	5	5	0	0	TRUE	FALSE
867	15	14	A2-B2	A2-B1	1.775147929	1.5779092702	2.012	2.449	0.952	1.185	2.964	3.634	6	6	0.452	2.901	5.07	5.07	9	8	0	0	TRUE	FALSE
868	25	18	A2-B2	A2-B1	1.3806706114	1.5779092702	1.903	1.139	1.201	1.186	3.104	2.325	6	6	0.655	0.514	5.07	5.07	7	8	0	0	TRUE	FALSE
869	27	26	A2-B2	A2-B1	1.3806706114	0.9861932939	1.622	1.092	1.279	0.936	2.901	2.028	6	6	0.53	3.276	5.07	5.07	7	5	0	0	TRUE	FALSE
870	39	35	A2-B2	A2-B1	1.3806706114	0.9861932939	1.248	2.184	1.232	0.765	2.48	2.949	6	6	0.406	1.45	5.07	5.07	7	5	0	0	TRUE	FALSE
871	12	10	B1-A1	B1-A2	1.1834319527	1.3806706114	1.466	1.326	1.841	1.529	3.307	2.855	6	6	0.858	0.359	5.07	5.07	6	7	0	0	TRUE	FALSE
872	16	11	B1-A1	B1-A2	1.3806706114	0	0.873	0.764	1.81	1.077	2.683	1.841	6	6	0.546	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
873	21	20	B1-A1	B1-A2	1.3806706114	0	1.263	1.482	1.186	1.435	2.449	2.917	6	6	0.515	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
874	36	29	B1-A1	B1-A2	1.3806706114	0.4930966469	1.654	0.78	0.858	1.217	2.512	1.997	6	6	0.312	3.525	5.07	4.056	7	2	0	0	TRUE	TRUE
875	37	32	B1-A1	B1-A2	1.3806706114	0.2464875524	1.108	4.102	1.264	0.968	2.372	5.07	6	6	0.515	2.512	5.07	4.057	7	1	0	0	TRUE	TRUE
876	1	6	B2-A2	B2-A1	1.3806706114	1.5779092702	3.323	1.529	1.7	1.528	5.023	3.057	6	6	0.328	2.605	5.07	5.07	7	8	1	0	TRUE	FALSE
877	17	19	B2-A2	B2-A1	1.1834319527	1.7588430721	3.292	1.81	0.904	1.092	4.196	2.902	6	6	0.515	3.277	5.07	5.117	6	9	0	0	TRUE	FALSE
878	22	23	B2-A2	B2-A1	1.1834319527	0	1.466	0.998	1.201	1.732	2.667	2.73	6	6	0.593	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
879	31	30	B2-A2	B2-A1	1.3806706114	0.9861932939	1.264	1.997	0.889	1.326	2.153	3.323	6	6	0.343	2.168	5.07	5.07	7	5	0	0	TRUE	FALSE
880	33	40	B2-A2	B2-A1	1.3806706114	2.5641025641	1.06	1.17	1.373	0.952	2.433	2.122	6	6	0.484	2.169	5.07	5.07	7	13	0	0	TRUE	FALSE
881	1	2	A1-B1	A1-B2	1.1834319527	2.1696252465	5.133	1.107	1.357	1.326	6.49	2.433	6	6	0.764	1.045	5.07	5.07	6	11	1	0	TRUE	FALSE
882	7	16	A1-B1	A1-B2	1.1834319527	0	2.808	1.7	1.061	1.841	3.869	3.541	6	6	0.796	NA	5.07	4.056	6	0	0	1	TRUE	TRUE
883	11	17	A1-B1	A1-B2	1.1834319527	1.5779092702	1.482	0.795	1.7	1.919	3.182	2.714	6	6	0.437	0.952	5.07	5.07	6	8	0	0	TRUE	FALSE
884	24	20	A1-B1	A1-B2	1.3806706114	0.2465483235	1.045	0.967	1.201	1.155	2.246	2.122	6	6	0.531	0.562	5.07	4.056	7	1	0	0	TRUE	TRUE
885	39	32	A1-B1	A1-B2	1.3806706114	0.4930966469	2.543	1.607	2.074	0.952	4.617	2.559	6	6	0.531	3.65	5.07	4.056	7	2	0	0	TRUE	TRUE
886	23	8	A2-B2	A2-B1	1.1834319527	0	1.544	1.295	0.999	1.124	2.543	2.419	6	6	0.671	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
887	29	12	A2-B2	A2-B1	1.3806706114	0.4930966469	1.03	1.528	1.06	1.919	2.09	3.447	6	6	0.624	0.733	5.07	4.056	7	2	0	0	TRUE	TRUE
888	30	14	A2-B2	A2-B1	1.1834319527	0.2465483235	2.106	1.029	2.122	2.293	4.228	3.322	6	6	0.764	3.946	5.07	4.056	6	1	0	0	TRUE	TRUE
889	34	18	A2-B2	A2-B1	1.3806706114	1.3806706114	1.076	1.778	2.247	1.732	3.323	3.51	6	6	0.406	0.624	5.07	5.07	7	7	0	0	TRUE	FALSE
890	37	31	A2-B2	A2-B1	1.1831985802	0.7889546351	0.998	0.952	1.389	0.842	2.387	1.794	6	6	0.593	0.858	5.071	5.07	6	4	0	0	TRUE	FALSE
891	4	5	B1-A1	B1-A2	1.1834319527	0.7889546351	0.951	1.233	0.968	1.606	1.919	2.839	6	6	0.531	0.843	5.07	5.07	6	4	1	0	TRUE	FALSE
892	9	10	B1-A1	B1-A2	1.1834319527	1.1834319527	1.373	1.622	1.31	2.262	2.683	3.884	6	6	0.437	0.499	5.07	5.07	6	6	0	0	TRUE	FALSE
893	13	22	B1-A1	B1-A2	1.3806706114	0.2465483235	1.154	1.826	1.28	1.123	2.434	2.949	6	6	0.453	3.135	5.07	4.056	7	1	1	0	TRUE	TRUE
894	15	25	B1-A1	B1-A2	1.3803983435	0.9861932939	0.811	1.466	1.202	1.311	2.013	2.777	6	6	0.624	0.499	5.071	5.07	7	5	0	0	TRUE	FALSE
895	38	33	B1-A1	B1-A2	1.1834319527	0	1.778	2.745	1.154	1.077	2.932	3.822	6	6	0.562	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
896	6	3	B2-A2	B2-A1	1.5779092702	0.4930966469	2.559	2.325	1.513	2.121	4.072	4.446	6	6	0.608	3.276	5.07	4.056	8	2	0	0	TRUE	TRUE
897	19	21	B2-A2	B2-A1	1.3806706114	1.5779092702	1.544	0.983	1.201	1.732	2.745	2.715	6	6	0.546	2.746	5.07	5.07	7	8	0	0	TRUE	FALSE
898	26	28	B2-A2	B2-A1	1.7068082685	0.4930966469	1.373	1.435	1.591	1.139	2.964	2.574	6	6	0.499	2.995	5.273	4.056	9	2	1	1	TRUE	TRUE
899	27	35	B2-A2	B2-A1	0.9861932939	0	2.73	1.092	1.669	1.451	4.399	2.543	6	6	0.593	NA	5.07	4.056	5	0	0	0	TRUE	TRUE
900	36	40	B2-A2	B2-A1	1.1834319527	0.4930966469	0.749	0.936	2.34	2.979	3.089	3.915	6	6	0.515	3.744	5.07	4.056	6	2	0	0	TRUE	TRUE
901	3	4	A1-B1	A1-B2	1.5779092702	0	1.81	0.983	2.075	1.076	3.885	2.059	6	6	0.436	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
902	22	5	A1-B1	A1-B2	1.5779092702	1.5779092702	1.388	1.076	1.154	0.78	2.542	1.856	6	6	0.609	0.811	5.07	5.07	8	8	0	0	TRUE	FALSE
903	27	14	A1-B1	A1-B2	1.1834319527	0.2465483235	2.403	1.42	1.201	1.232	3.604	2.652	6	6	0.67	3.822	5.07	4.056	6	1	0	0	TRUE	TRUE
904	34	36	A1-B1	A1-B2	1.1834319527	0.4930966469	1.373	0.78	1.373	0.905	2.746	1.685	6	6	0.671	3.432	5.07	4.056	6	2	0	0	TRUE	TRUE
905	38	39	A1-B1	A1-B2	1.1834319527	0.2465483235	0.842	0.827	1.513	0.936	2.355	1.763	6	6	0.577	3.915	5.07	4.056	6	1	0	0	TRUE	TRUE
906	7	8	A2-B2	A2-B1	1.3806706114	1.1834319527	1.279	0.952	0.952	2.246	2.231	3.198	6	6	0.702	0.546	5.07	5.07	7	6	0	0	TRUE	FALSE
907	17	18	A2-B2	A2-B1	0.9859988168	0.7889546351	0.874	0.655	1.326	1.31	2.2	1.965	6	6	0.515	0.624	5.071	5.07	5	4	0	0	TRUE	FALSE
908	25	23	A2-B2	A2-B1	1.775147929	0.7889546351	1.123	1.217	1.513	2.558	2.636	3.775	6	6	0.655	0.562	5.07	5.07	9	4	0	1	TRUE	FALSE
909	29	24	A2-B2	A2-B1	1.1834319527	0.4930966469	2.044	1.451	1.295	1.56	3.339	3.011	6	6	0.421	3.354	5.07	4.056	6	2	0	0	TRUE	TRUE
910	40	31	A2-B2	A2-B1	1.775147929	0.2465483235	0.764	0.749	1.201	1.232	1.965	1.981	6	6	0.499	1.326	5.07	4.056	9	1	0	1	TRUE	TRUE
911	1	9	B1-A1	B1-A2	1.3806706114	0	3.931	1.03	1.498	1.388	5.429	2.418	6	6	0.592	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
912	12	15	B1-A1	B1-A2	1.1834319527	0	1.107	0.921	1.077	1.248	2.184	2.169	6	6	0.749	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
913	13	20	B1-A1	B1-A2	1.1834319527	0	1.965	2.137	0.999	1.467	2.964	3.604	6	6	0.514	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
914	19	28	B1-A1	B1-A2	1.1834319527	0.4930966469	1.342	1.263	2.34	1.513	3.682	2.776	6	6	0.593	3.339	5.07	4.056	6	2	0	0	TRUE	TRUE
915	37	30	B1-A1	B1-A2	1.5779092702	0.2465483235	1.03	1.56	1.419	1.451	2.449	3.011	6	6	0.515	3.947	5.07	4.056	8	1	0	0	TRUE	TRUE
