index	oiposi	oinega	pname	nname	crposi	crnega	mlposi	mlnega	mdposi	mdnega	mtposi	mtnega	mfposi	mfnega	clposi	clnega	ctposi	ctnega	cfposi	cfnega	fbkposi	fbknega	pright	nright
351	9	20	B1-A2	B1-A1	1.972386588	0.986193294	1.623	0.608	1.185	1.389	2.808	1.997	6	6	0.046	0.062	5.070	5.070	10	5	1	5	TRUE	FALSE
352	10	26	B1-A2	B1-A1	1.775147929	0.591715976	0.546	1.342	0.998	1.107	1.544	2.449	6	6	0.109	0.187	5.070	5.070	9	3	3	8	TRUE	FALSE
353	21	30	B1-A2	B1-A1	1.972386588	1.183431953	0.624	0.655	0.874	0.874	1.498	1.529	6	6	0.032	0.016	5.070	5.070	10	6	2	5	TRUE	FALSE
354	35	31	B1-A2	B1-A1	2.169625247	0.986193294	0.624	0.593	0.889	0.874	1.513	1.467	6	6	0.000	0.031	5.070	5.070	11	5	2	5	TRUE	FALSE
355	37	38	B1-A2	B1-A1	1.775147929	0.591715976	0.717	0.640	1.435	1.154	2.152	1.794	6	6	0.047	0.078	5.070	5.070	9	3	4	6	TRUE	FALSE
356	5	6	B2-A1	B2-A2	1.380670611	2.761341223	1.919	0.531	0.967	0.920	2.886	1.451	6	6	0.265	0.047	5.070	5.070	7	14	4	3	TRUE	FALSE
357	24	12	B2-A1	B2-A2	1.971997634	1.57790927	0.905	0.951	0.858	1.326	1.763	2.277	6	6	0.234	0.187	5.071	5.070	10	8	4	7	TRUE	FALSE
358	29	18	B2-A1	B2-A2	2.169625247	0.591715976	0.795	0.453	0.874	1.014	1.669	1.467	6	6	0.000	0.172	5.070	5.070	11	3	3	5	TRUE	FALSE
359	33	23	B2-A1	B2-A2	1.57790927	1.712003044	0.437	0.546	0.998	1.045	1.435	1.591	6	6	0.109	0.140	5.070	5.257	8	9	3	4	TRUE	FALSE
360	40	28	B2-A1	B2-A2	1.972386588	0.986193294	0.827	0.764	0.936	1.638	1.763	2.402	6	6	0.203	0.124	5.070	5.070	10	5	2	4	TRUE	FALSE
361	2	4	A1-B1	A1-B2	1.775147929	0.591715976	0.624	0.530	1.030	1.217	1.654	1.747	6	6	0.062	0.109	5.070	5.070	9	3	4	6	TRUE	FALSE
362	3	7	A1-B1	A1-B2	1.775147929	1.183431953	0.484	0.546	0.967	0.920	1.451	1.466	6	6	0.156	0.047	5.070	5.070	9	6	4	4	TRUE	FALSE
363	15	8	A1-B1	A1-B2	2.169625247	0.986193294	0.780	0.687	1.217	1.061	1.997	1.748	6	6	0.047	0.032	5.070	5.070	11	5	3	8	TRUE	FALSE
364	19	34	A1-B1	A1-B2	1.775147929	0.591715976	0.780	0.452	1.030	0.936	1.810	1.388	6	6	0.000	0.109	5.070	5.070	9	3	2	11	TRUE	FALSE
365	25	39	A1-B1	A1-B2	2.169625247	1.380670611	0.499	0.718	0.952	0.873	1.451	1.591	6	6	0.171	0.016	5.070	5.070	11	7	2	6	TRUE	FALSE
366	11	1	A2-B2	A2-B1	1.972386588	1.972386588	0.452	3.681	1.482	1.295	1.934	4.976	6	6	0.141	0.062	5.070	5.070	10	10	3	3	TRUE	FALSE
367	13	14	A2-B2	A2-B1	1.972386588	1.380670611	0.842	0.515	0.905	1.092	1.747	1.607	6	6	0.047	0.140	5.070	5.070	10	7	2	10	TRUE	FALSE
368	17	16	A2-B2	A2-B1	2.169625247	1.57790927	0.765	0.374	0.889	0.999	1.654	1.373	6	6	0.031	0.125	5.070	5.070	11	8	1	8	TRUE	FALSE
369	22	27	A2-B2	A2-B1	2.169625247	1.972386588	0.499	0.608	1.513	1.186	2.012	1.794	6	6	0.109	0.296	5.070	5.070	11	10	2	2	TRUE	FALSE
370	32	36	A2-B2	A2-B1	1.972386588	0.788954635	0.748	0.733	0.858	1.732	1.606	2.465	6	6	0.078	0.093	5.070	5.070	10	4	4	13	TRUE	FALSE
371	9	20	B1-A2	B1-A1	1.972386588	1.183431953	0.702	0.406	0.889	0.936	1.591	1.342	6	6	0.031	0.110	5.070	5.070	10	6	0	7	TRUE	FALSE
372	10	26	B1-A2	B1-A1	1.775147929	0.591715976	0.826	0.858	1.030	0.967	1.856	1.825	6	6	0.031	0.171	5.070	5.070	9	3	2	3	TRUE	FALSE
373	21	30	B1-A2	B1-A1	2.169625247	0.986193294	0.749	0.453	1.045	1.185	1.794	1.638	6	6	0.078	0.047	5.070	5.070	11	5	4	8	TRUE	FALSE
374	35	31	B1-A2	B1-A1	2.366863905	1.380670611	0.546	0.624	0.889	1.217	1.435	1.841	6	6	0.031	0.046	5.070	5.070	12	7	2	7	TRUE	FALSE
375	37	38	B1-A2	B1-A1	2.169625247	2.366863905	0.765	0.546	1.014	0.967	1.779	1.513	6	6	0.016	0.281	5.070	5.070	11	12	3	2	TRUE	FALSE
376	5	6	B2-A1	B2-A2	2.169625247	0.591715976	1.763	0.577	0.936	1.030	2.699	1.607	6	6	0.078	0.140	5.070	5.070	11	3	2	11	TRUE	FALSE
377	24	12	B2-A1	B2-A2	2.169625247	0.591715976	0.546	0.858	0.920	1.045	1.466	1.903	6	6	0.078	0.187	5.070	5.070	11	3	2	3	TRUE	FALSE
378	29	18	B2-A1	B2-A2	2.169625247	1.137872179	0.843	0.499	1.419	1.107	2.262	1.606	6	6	0.218	0.063	5.070	5.273	11	6	2	10	TRUE	FALSE
379	33	23	B2-A1	B2-A2	1.972386588	1.183431953	0.468	0.874	1.170	0.951	1.638	1.825	6	6	0.124	0.156	5.070	5.070	10	6	2	9	TRUE	FALSE
380	40	28	B2-A1	B2-A2	2.366863905	0.986193294	0.671	0.671	0.796	1.014	1.467	1.685	6	6	0.015	0.047	5.070	5.070	12	5	2	9	TRUE	FALSE
381	14	2	A1-B1	A1-B2	0.591715976	1.775147929	0.904	0.905	1.030	0.874	1.934	1.779	6	6	0.265	0.062	5.070	5.070	3	9	3	7	TRUE	FALSE
382	21	12	A1-B1	A1-B2	1.972386588	0.788954635	1.108	0.562	1.060	1.825	2.168	2.387	6	6	0.172	0.187	5.070	5.070	10	4	3	2	TRUE	FALSE
383	28	17	A1-B1	A1-B2	2.169625247	0.788954635	0.593	0.546	0.889	0.967	1.482	1.513	6	6	0.078	0.343	5.070	5.070	11	4	2	7	TRUE	FALSE
384	34	18	A1-B1	A1-B2	2.169625247	0.788954635	0.827	1.123	0.998	1.435	1.825	2.558	6	6	0.187	0.141	5.070	5.070	11	4	2	5	TRUE	FALSE
385	38	35	A1-B1	A1-B2	2.169625247	0.788954635	0.702	0.671	0.905	1.014	1.607	1.685	6	6	0.094	0.171	5.070	5.070	11	4	4	12	TRUE	FALSE
386	6	9	A2-B2	A2-B1	2.169625247	0.493096647	3.619	0.468	1.279	1.342	4.898	1.810	6	6	0.172	0.203	5.070	4.056	11	2	3	7	TRUE	TRUE
387	19	13	A2-B2	A2-B1	2.169625247	1.972386588	0.811	0.842	1.015	1.092	1.826	1.934	6	6	0.110	0.156	5.070	5.070	11	10	2	4	TRUE	FALSE
388	29	27	A2-B2	A2-B1	2.366863905	3.15581854	0.796	0.499	0.998	1.482	1.794	1.981	6	6	0.140	0.328	5.070	5.070	12	16	2	2	TRUE	FALSE
389	33	31	A2-B2	A2-B1	2.564102564	0.493096647	0.874	0.858	0.952	0.874	1.826	1.732	6	6	0.124	0.140	5.070	4.056	13	2	2	9	TRUE	TRUE
390	37	40	A2-B2	A2-B1	1.748251748	0.788954635	0.780	0.484	0.905	0.904	1.685	1.388	6	6	0.187	0.141	5.148	5.070	9	4	2	8	TRUE	FALSE
391	5	1	B1-A2	B1-A1	1.972386588	1.183431953	2.918	4.290	1.076	0.858	3.994	5.148	6	6	0.281	0.047	5.070	5.070	10	6	2	9	TRUE	FALSE
392	11	16	B1-A2	B1-A1	1.972386588	0.493096647	0.811	1.357	0.952	1.014	1.763	2.371	6	6	0.405	0.281	5.070	4.056	10	2	2	5	TRUE	TRUE
393	20	22	B1-A2	B1-A1	1.972386588	1.380670611	0.546	0.702	1.014	1.279	1.560	1.981	6	6	0.405	0.171	5.070	5.070	10	7	2	5	TRUE	FALSE
394	23	30	B1-A2	B1-A1	1.972386588	1.380670611	0.640	3.916	0.952	1.466	1.592	5.382	6	6	0.359	0.343	5.070	5.070	10	7	3	1	TRUE	FALSE
395	26	32	B1-A2	B1-A1	2.169625247	1.380670611	1.014	0.671	0.936	0.921	1.950	1.592	6	6	0.078	0.390	5.070	5.070	11	7	0	2	TRUE	FALSE
396	4	3	B2-A1	B2-A2	1.972386588	3.353057199	0.546	0.655	0.952	0.905	1.498	1.560	6	6	0.140	0.078	5.070	5.070	10	17	3	2	TRUE	FALSE
397	8	7	B2-A1	B2-A2	1.775147929	3.747534517	0.546	2.886	0.951	1.076	1.497	3.962	6	6	0.141	0.249	5.070	5.070	9	19	3	2	TRUE	FALSE
398	15	10	B2-A1	B2-A2	1.972386588	1.172562048	0.624	0.468	0.920	1.014	1.544	1.482	6	6	0.171	0.202	5.070	5.117	10	6	3	4	TRUE	FALSE
399	24	25	B2-A1	B2-A2	2.169625247	1.57790927	0.655	0.484	1.092	0.983	1.747	1.467	6	6	0.328	0.328	5.070	5.070	11	8	3	1	TRUE	FALSE
400	39	36	B2-A1	B2-A2	1.380398344	3.944773176	0.546	0.765	0.983	0.920	1.529	1.685	6	6	0.125	0.109	5.071	5.070	7	20	2	5	TRUE	FALSE
401	8	7	A1-B1	A1-B2	1.972386588	2.50240616	0.546	0.889	0.920	1.092	1.466	1.981	6	6	0.078	0.140	5.070	5.195	10	13	2	2	TRUE	FALSE
402	17	12	A1-B1	A1-B2	1.972386588	2.366863905	1.201	0.515	1.092	0.998	2.293	1.513	6	6	0.124	0.312	5.070	5.070	10	12	3	8	TRUE	FALSE
403	18	19	A1-B1	A1-B2	1.972386588	0.591715976	1.232	1.529	1.045	1.310	2.277	2.839	6	6	0.016	0.156	5.070	5.070	10	3	1	11	TRUE	FALSE
404	20	23	A1-B1	A1-B2	2.169625247	0.591715976	0.656	0.749	1.263	1.014	1.919	1.763	6	6	0.047	0.140	5.070	5.070	11	3	3	12	TRUE	FALSE
405	27	34	A1-B1	A1-B2	1.972386588	0.986193294	0.812	0.640	1.060	0.967	1.872	1.607	6	6	0.109	0.062	5.070	5.070	10	5	2	11	TRUE	FALSE
406	22	5	A2-B2	A2-B1	2.169625247	1.775147929	0.796	0.671	1.154	1.186	1.950	1.857	6	6	0.187	0.187	5.070	5.070	11	9	3	5	TRUE	FALSE
407	31	9	A2-B2	A2-B1	1.380670611	0.493096647	0.718	2.543	0.983	1.294	1.701	3.837	6	6	0.141	0.187	5.070	4.056	7	2	2	12	TRUE	TRUE
408	35	14	A2-B2	A2-B1	2.366863905	0.591715976	0.842	0.733	0.905	1.108	1.747	1.841	6	6	0.093	0.156	5.070	5.070	12	3	2	7	TRUE	FALSE
409	38	16	A2-B2	A2-B1	1.972386588	0.591715976	0.827	0.702	1.138	1.435	1.965	2.137	6	6	0.124	0.171	5.070	5.070	10	3	4	8	TRUE	FALSE
410	39	32	A2-B2	A2-B1	1.775147929	3.15581854	1.076	0.951	1.123	1.155	2.199	2.106	6	6	0.265	0.327	5.070	5.070	9	16	3	2	TRUE	FALSE
411	2	1	B1-A2	B1-A1	1.972386588	1.972386588	1.108	4.493	1.108	0.858	2.216	5.351	6	6	0.312	0.047	5.070	5.070	10	10	2	4	TRUE	FALSE
412	3	4	B1-A2	B1-A1	1.57790927	0.788954635	1.045	0.842	1.092	1.045	2.137	1.887	6	6	0.234	0.172	5.070	5.070	8	4	3	9	TRUE	FALSE
413	25	13	B1-A2	B1-A1	1.775147929	0.492975105	0.921	1.014	0.936	0.952	1.857	1.966	6	6	0.062	0.125	5.070	4.057	9	2	3	8	TRUE	TRUE
414	28	24	B1-A2	B1-A1	1.972386588	0.986193294	1.029	0.967	0.968	0.936	1.997	1.903	6	6	0.094	0.078	5.070	5.070	10	5	2	5	TRUE	FALSE
415	40	33	B1-A2	B1-A1	1.176239953	0.986193294	1.092	0.639	0.983	1.123	2.075	1.762	6	6	0.156	0.063	5.101	5.070	6	5	2	4	TRUE	FALSE
416	6	21	B2-A1	B2-A2	1.972386588	0.591715976	0.592	0.546	0.968	1.061	1.560	1.607	6	6	0.078	0.156	5.070	5.070	10	3	2	16	TRUE	FALSE
417	10	26	B2-A1	B2-A2	1.972386588	1.57790927	0.640	1.716	0.998	1.217	1.638	2.933	6	6	0.140	0.203	5.070	5.070	10	8	2	7	TRUE	FALSE
418	11	30	B2-A1	B2-A2	1.141335362	1.363724917	0.640	0.639	1.279	1.935	1.919	2.574	6	6	0.187	0.094	5.257	5.133	6	7	2	5	TRUE	FALSE
419	15	36	B2-A1	B2-A2	1.971997634	0.788799053	0.686	3.416	0.952	1.030	1.638	4.446	6	6	0.312	0.125	5.071	5.071	10	4	2	8	TRUE	FALSE
420	29	37	B2-A1	B2-A2	1.972386588	3.747534517	0.561	0.655	1.061	1.061	1.622	1.716	6	6	0.265	0.063	5.070	5.070	10	19	2	4	TRUE	FALSE
421	14	1	A1-B1	A1-B2	1.775147929	2.169625247	0.593	3.994	0.982	0.796	1.575	4.790	6	6	0.171	0.031	5.070	5.070	9	11	2	5	TRUE	FALSE
422	15	10	A1-B1	A1-B2	1.972386588	0.591715976	0.951	2.995	1.763	1.435	2.714	4.430	6	6	0.327	0.156	5.070	5.070	10	3	2	13	TRUE	FALSE
423	20	24	A1-B1	A1-B2	1.972386588	0.246548323	3.479	2.496	1.607	0.905	5.086	3.401	6	6	0.203	0.717	5.070	4.056	10	1	1	5	TRUE	TRUE
424	31	27	A1-B1	A1-B2	2.169625247	0.246548323	1.092	0.717	1.295	0.968	2.387	1.685	6	6	0.078	0.344	5.070	4.056	11	1	2	4	TRUE	TRUE
425	40	29	A1-B1	A1-B2	2.169625247	0.246548323	0.765	0.795	1.170	0.921	1.935	1.716	6	6	0.109	0.327	5.070	4.056	11	1	4	1	TRUE	TRUE
426	3	2	A2-B2	A2-B1	2.169625247	1.380670611	0.764	1.076	0.952	0.920	1.716	1.996	6	6	0.093	0.109	5.070	5.070	11	7	1	4	TRUE	FALSE
427	9	4	A2-B2	A2-B1	1.759186865	0.788954635	0.749	0.811	2.028	1.092	2.777	1.903	6	6	0.296	0.390	5.116	5.070	9	4	1	4	TRUE	FALSE
428	19	17	A2-B2	A2-B1	1.380670611	0.591715976	0.437	0.858	1.887	0.967	2.324	1.825	6	6	0.187	0.141	5.070	5.070	7	3	0	7	TRUE	FALSE
429	30	22	A2-B2	A2-B1	2.169625247	0.246548323	0.561	1.280	0.967	1.653	1.528	2.933	6	6	0.266	0.343	5.070	4.056	11	1	2	7	TRUE	TRUE
430	35	25	A2-B2	A2-B1	1.57790927	1.57790927	2.153	0.733	2.199	1.139	4.352	1.872	6	6	0.405	0.436	5.070	5.070	8	8	2	1	TRUE	FALSE
431	7	13	B1-A2	B1-A1	1.775147929	0.493096647	0.843	0.671	1.107	1.060	1.950	1.731	6	6	0.125	0.203	5.070	4.056	9	2	4	6	TRUE	TRUE
432	18	26	B1-A2	B1-A1	1.775147929	0.246548323	1.342	0.982	1.435	1.014	2.777	1.996	6	6	0.312	0.343	5.070	4.056	9	1	1	7	TRUE	TRUE
433	23	32	B1-A2	B1-A1	0.591715976	0.493096647	0.094	0.827	1.466	1.123	1.560	1.950	6	6	0.125	0.296	5.070	4.056	3	2	2	8	TRUE	TRUE
434	34	36	B1-A2	B1-A1	1.57790927	0.493096647	0.733	3.510	1.108	1.700	1.841	5.210	6	6	0.359	0.094	5.070	4.056	8	2	2	10	TRUE	TRUE
435	39	37	B1-A2	B1-A1	1.57790927	0.493096647	0.764	0.515	1.155	1.138	1.919	1.653	6	6	0.031	0.343	5.070	4.056	8	2	1	5	TRUE	TRUE
436	5	6	B2-A1	B2-A2	1.183431953	0.788954635	0.671	0.686	1.498	1.045	2.169	1.731	6	6	0.265	0.172	5.070	5.070	6	4	1	13	TRUE	FALSE
437	11	8	B2-A1	B2-A2	1.972386588	2.761341223	0.686	0.936	1.529	1.201	2.215	2.137	6	6	0.078	0.374	5.070	5.070	10	14	3	4	TRUE	FALSE
438	21	12	B2-A1	B2-A2	2.169625247	2.761341223	5.959	1.279	1.061	1.061	7.020	2.340	6	6	0.218	0.171	5.070	5.070	11	14	2	2	TRUE	FALSE
439	28	16	B2-A1	B2-A2	2.169625247	0.591715976	0.624	3.042	1.373	1.092	1.997	4.134	6	6	0.109	0.281	5.070	5.070	11	3	1	13	TRUE	FALSE
440	38	33	B2-A1	B2-A2	2.169625247	0.493096647	0.531	0.655	1.045	1.030	1.576	1.685	6	6	0.078	0.327	5.070	4.056	11	2	2	6	TRUE	TRUE
441	3	2	A1-B1	A1-B2	1.775147929	4.339250493	0.999	1.108	0.889	0.920	1.888	2.028	6	6	0.109	0.078	5.070	5.070	9	22	2	2	TRUE	FALSE
442	15	7	A1-B1	A1-B2	1.775147929	0.591715976	2.714	2.714	1.030	1.638	3.744	4.352	6	6	0.171	0.187	5.070	5.070	9	3	1	13	TRUE	FALSE
443	26	20	A1-B1	A1-B2	1.972386588	1.380670611	0.593	1.154	0.951	1.186	1.544	2.340	6	6	0.297	0.078	5.070	5.070	10	7	3	5	TRUE	FALSE
444	35	22	A1-B1	A1-B2	1.972386588	0.246548323	0.608	0.592	0.998	1.436	1.606	2.028	6	6	0.140	0.343	5.070	4.056	10	1	2	10	TRUE	TRUE
445	36	34	A1-B1	A1-B2	1.775147929	0.591715976	0.827	0.577	1.061	1.107	1.888	1.684	6	6	0.296	0.296	5.070	5.070	9	3	5	4	TRUE	FALSE
446	9	11	A2-B2	A2-B1	1.972386588	0.493096647	2.574	2.901	1.014	1.124	3.588	4.025	6	6	0.172	0.203	5.070	4.056	10	2	2	13	TRUE	TRUE
447	12	27	A2-B2	A2-B1	1.972386588	0.493096647	0.640	1.092	0.951	1.607	1.591	2.699	6	6	0.109	0.094	5.070	4.056	10	2	2	9	TRUE	TRUE
448	14	28	A2-B2	A2-B1	1.972386588	0.493096647	0.686	0.655	0.968	0.998	1.654	1.653	6	6	0.141	0.125	5.070	4.056	10	2	3	8	TRUE	TRUE
449	24	33	A2-B2	A2-B1	1.972386588	0.493096647	0.998	1.575	0.983	1.217	1.981	2.792	6	6	0.124	0.140	5.070	4.056	10	2	3	10	TRUE	TRUE
450	25	40	A2-B2	A2-B1	1.380670611	0.493096647	0.561	0.702	1.061	0.998	1.622	1.700	6	6	0.499	0.093	5.070	4.056	7	2	1	7	TRUE	TRUE
451	8	5	B1-A2	B1-A1	1.775147929	0.591715976	0.999	0.671	0.982	0.998	1.981	1.669	6	6	0.078	0.078	5.070	5.070	9	3	3	11	TRUE	FALSE
452	10	13	B1-A2	B1-A1	2.169625247	0.591715976	2.964	0.686	1.092	1.092	4.056	1.778	6	6	0.156	0.093	5.070	5.070	11	3	2	10	TRUE	FALSE
453	18	16	B1-A2	B1-A1	1.972386588	0.788954635	1.077	2.948	1.232	1.108	2.309	4.056	6	6	0.094	0.281	5.070	5.070	10	4	2	12	TRUE	FALSE
454	29	23	B1-A2	B1-A1	1.972386588	0.493096647	0.608	0.905	1.092	1.061	1.700	1.966	6	6	0.078	0.094	5.070	4.056	10	2	3	4	TRUE	TRUE
455	38	31	B1-A2	B1-A1	1.775147929	1.57790927	0.764	0.515	1.030	1.029	1.794	1.544	6	6	0.078	0.109	5.070	5.070	9	8	3	3	TRUE	FALSE
456	1	4	B2-A1	B2-A2	0.986193294	2.564102564	4.618	0.717	0.889	1.264	5.507	1.981	6	6	0.062	0.187	5.070	5.070	5	13	0	2	TRUE	FALSE
457	6	17	B2-A1	B2-A2	1.972386588	1.57790927	0.671	0.889	1.170	1.342	1.841	2.231	6	6	0.234	0.327	5.070	5.070	10	8	2	6	TRUE	FALSE
458	21	19	B2-A1	B2-A2	1.924927815	2.331002331	1.014	0.608	1.295	1.186	2.309	1.794	6	6	0.094	0.499	5.195	5.148	10	12	1	2	TRUE	FALSE
459	32	30	B2-A1	B2-A2	1.57790927	0.493096647	0.796	0.983	1.170	1.591	1.966	2.574	6	6	0.047	0.109	5.070	4.056	8	2	2	8	TRUE	TRUE
460	37	39	B2-A1	B2-A2	1.972386588	0.246548323	1.092	0.577	0.998	1.170	2.090	1.747	6	6	0.328	0.390	5.070	4.056	10	1	2	9	TRUE	TRUE
461	8	6	A1-B1	A1-B2	2.359882006	0.591715976	5.507	0.484	1.045	0.905	6.552	1.389	6	6	0.140	0.140	5.085	5.070	12	3	2	8	TRUE	FALSE
462	22	12	A1-B1	A1-B2	2.366863905	0.493096647	0.702	1.342	1.123	1.029	1.825	2.371	6	6	0.062	0.094	5.070	4.056	12	2	2	11	TRUE	TRUE
463	26	18	A1-B1	A1-B2	2.169625247	0.591715976	0.562	1.029	1.684	1.046	2.246	2.075	6	6	0.109	0.375	5.070	5.070	11	3	1	6	TRUE	FALSE
464	30	29	A1-B1	A1-B2	2.169625247	0.493096647	0.499	0.671	1.170	1.591	1.669	2.262	6	6	0.109	0.140	5.070	4.056	11	2	3	10	TRUE	TRUE
465	31	34	A1-B1	A1-B2	2.169625247	0.493096647	0.874	0.671	1.123	1.482	1.997	2.153	6	6	0.156	0.110	5.070	4.056	11	2	2	3	TRUE	TRUE
466	1	9	A2-B2	A2-B1	2.169625247	0.493096647	4.103	7.363	0.889	0.936	4.992	8.299	6	6	0.094	0.312	5.070	4.056	11	2	2	14	TRUE	TRUE
467	7	15	A2-B2	A2-B1	2.366863905	0.493096647	0.639	3.011	0.952	1.014	1.591	4.025	6	6	0.078	0.156	5.070	4.056	12	2	2	8	TRUE	TRUE
468	13	24	A2-B2	A2-B1	2.366863905	0.246548323	0.499	2.340	1.186	1.108	1.685	3.448	6	6	0.110	0.358	5.070	4.056	12	1	3	10	TRUE	TRUE
469	16	25	A2-B2	A2-B1	2.169625247	0.493096647	0.562	0.593	1.060	1.435	1.622	2.028	6	6	0.172	0.140	5.070	4.056	11	2	3	5	TRUE	TRUE
470	28	39	A2-B2	A2-B1	2.169625247	0.246548323	0.717	0.562	1.248	1.638	1.965	2.200	6	6	0.094	0.297	5.070	4.056	11	1	3	6	TRUE	TRUE
471	3	2	B1-A2	B1-A1	1.972386588	0.986193294	0.842	3.214	0.921	0.983	1.763	4.197	6	6	0.063	0.124	5.070	5.070	10	5	3	9	TRUE	FALSE
472	5	10	B1-A2	B1-A1	2.169625247	0.493096647	0.702	0.561	1.029	0.999	1.731	1.560	6	6	0.124	0.093	5.070	4.056	11	2	2	9	TRUE	TRUE
473	27	20	B1-A2	B1-A1	1.972386588	0.493096647	0.577	0.764	1.279	1.092	1.856	1.856	6	6	0.109	0.031	5.070	4.056	10	2	1	6	TRUE	TRUE
474	35	32	B1-A2	B1-A1	2.163225172	0.493096647	0.421	0.655	1.154	1.560	1.575	2.215	6	6	0.078	0.265	5.085	4.056	11	2	3	9	TRUE	TRUE
475	36	37	B1-A2	B1-A1	2.169625247	0.493096647	0.593	0.484	2.012	1.482	2.605	1.966	6	6	0.078	0.078	5.070	4.056	11	2	3	8	TRUE	TRUE
476	11	4	B2-A1	B2-A2	2.169625247	0.591715976	0.592	1.856	0.983	0.968	1.575	2.824	6	6	0.109	0.141	5.070	5.070	11	3	2	12	TRUE	FALSE
477	14	19	B2-A1	B2-A2	2.169625247	1.183431953	5.756	1.046	0.999	1.092	6.755	2.138	6	6	0.124	0.094	5.070	5.070	11	6	2	8	TRUE	FALSE
478	17	21	B2-A1	B2-A2	2.366863905	0.591715976	3.151	0.640	1.326	1.123	4.477	1.763	6	6	0.094	0.078	5.070	5.070	12	3	2	7	TRUE	FALSE
479	23	38	B2-A1	B2-A2	2.169625247	0.493096647	2.730	0.546	1.498	1.279	4.228	1.825	6	6	0.125	0.343	5.070	4.056	11	2	2	8	TRUE	TRUE
480	33	40	B2-A1	B2-A2	1.972386588	1.165501166	0.562	0.593	1.076	1.138	1.638	1.731	6	6	0.093	0.234	5.070	5.148	10	6	2	4	TRUE	FALSE
481	2	3	A1-B1	A1-B2	1.972386588	0.493096647	0.843	1.467	1.123	1.123	1.966	2.590	6	6	0.046	0.234	5.070	4.056	10	2	2	2	TRUE	TRUE
482	4	24	A1-B1	A1-B2	1.972386588	0.246548323	0.656	0.655	1.045	1.903	1.701	2.558	6	6	0.202	0.312	5.070	4.056	10	1	2	5	TRUE	TRUE
483	7	27	A1-B1	A1-B2	2.366863905	0.246548323	5.429	0.796	1.217	1.747	6.646	2.543	6	6	0.125	0.327	5.070	4.056	12	1	1	5	TRUE	TRUE
484	18	32	A1-B1	A1-B2	0.788954635	0.591715976	0.530	0.671	1.217	1.154	1.747	1.825	6	6	0.312	0.031	5.070	5.070	4	3	3	5	TRUE	FALSE
485	37	40	A1-B1	A1-B2	2.366863905	0.493096647	0.983	0.749	1.357	0.951	2.340	1.700	6	6	0.015	0.265	5.070	4.056	12	2	1	4	TRUE	TRUE
486	13	11	A2-B2	A2-B1	1.972386588	0.246548323	3.542	10.312	2.714	0.998	6.256	11.310	6	6	0.203	0.359	5.070	4.056	10	1	2	11	TRUE	TRUE
487	23	29	A2-B2	A2-B1	0.493096647	0.591715976	2.511	0.515	1.529	1.420	4.040	1.935	6	6	0.390	0.344	4.056	5.070	2	3	2	6	FALSE	FALSE
488	25	31	A2-B2	A2-B1	1.380670611	0.78647267	0.733	0.827	1.498	1.326	2.231	2.153	6	6	0.296	0.344	5.070	5.086	7	4	2	7	TRUE	FALSE
489	30	33	A2-B2	A2-B1	2.50240616	0.591715976	0.609	0.734	1.607	0.998	2.216	1.732	6	6	0.281	0.047	5.195	5.070	13	3	4	2	TRUE	FALSE
490	34	36	A2-B2	A2-B1	2.352479906	0.788954635	0.905	0.764	1.466	1.077	2.371	1.841	6	6	0.094	0.063	5.101	5.070	12	4	4	5	TRUE	FALSE
491	9	1	B1-A2	B1-A1	1.57790927	0.986193294	0.609	3.681	1.544	0.843	2.153	4.524	6	6	0.047	0.032	5.070	5.070	8	5	4	5	TRUE	FALSE
492	14	5	B1-A2	B1-A1	1.775147929	0.591715976	1.108	5.803	0.967	1.279	2.075	7.082	6	6	0.109	0.218	5.070	5.070	9	3	2	10	TRUE	FALSE
493	16	15	B1-A2	B1-A1	1.972386588	0.788954635	0.796	1.248	1.138	1.935	1.934	3.183	6	6	0.093	0.343	5.070	5.070	10	4	2	1	TRUE	FALSE
494	28	19	B1-A2	B1-A1	2.169625247	0.591715976	0.094	0.577	1.373	1.170	1.467	1.747	6	6	0.016	0.328	5.070	5.070	11	3	3	7	TRUE	FALSE
495	38	35	B1-A2	B1-A1	1.930874686	0.591715976	7.691	1.045	1.763	1.170	9.454	2.215	6	6	0.327	0.093	5.179	5.070	10	3	2	7	TRUE	FALSE
496	6	8	B2-A1	B2-A2	2.366863905	0.591715976	0.656	7.067	1.762	1.809	2.418	8.876	6	6	0.094	0.203	5.070	5.070	12	3	0	9	TRUE	FALSE
497	10	17	B2-A1	B2-A2	2.366863905	0.493096647	0.359	0.562	1.029	1.497	1.388	2.059	6	6	0.156	0.125	5.070	4.056	12	2	2	2	TRUE	TRUE
498	12	21	B2-A1	B2-A2	2.366863905	0.246548323	0.561	0.702	1.139	1.700	1.700	2.402	6	6	0.062	0.327	5.070	4.056	12	1	1	6	TRUE	TRUE
499	20	26	B2-A1	B2-A2	2.169625247	0.493096647	0.780	0.764	1.482	0.952	2.262	1.716	6	6	0.156	0.078	5.070	4.056	11	2	2	7	TRUE	TRUE
500	22	39	B2-A1	B2-A2	2.282670725	0.493096647	0.171	0.639	1.560	1.201	1.731	1.840	6	6	0.296	0.358	5.257	4.056	12	2	2	7	TRUE	TRUE
