index	oiposi	oinega	pname	nname	crposi	crnega	mlposi	mlnega	mdposi	mdnega	mtposi	mtnega	mfposi	mfnega	clposi	clnega	ctposi	ctnega	cfposi	cfnega	fbkposi	fbknega	pright	nright
149	21	13	A2-B2	A2-B1	2.1696252465	1.3806706114	1.388	1.935	1.232	2.106	2.62	4.041	6	6	0.343	0.531	5.07	5.07	11	7	0	0	TRUE	FALSE
150	25	30	A2-B2	A2-B1	2.5641025641	0.9861932939	1.202	4.883	1.138	1.186	2.34	6.069	6	6	0.499	0.546	5.07	5.07	13	5	1	0	TRUE	FALSE
151	27	3	B1-A1	B1-A2	1.775147929	0	3.479	7.535	1.248	1.825	4.727	9.36	6	6	0.78	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
152	31	9	B1-A1	B1-A2	2.1696252465	0	1.045	3.588	0.858	0.967	1.903	4.555	6	6	0.343	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
153	34	10	B1-A1	B1-A2	1.5779092702	1.3806706114	15.444	1.217	1.138	0.999	16.582	2.216	6	6	0.436	0.578	5.07	5.07	8	7	0	0	TRUE	FALSE
154	36	22	B1-A1	B1-A2	2.1696252465	0	0.983	10.405	0.998	1.077	1.981	11.482	6	6	0.577	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
155	37	40	B1-A1	B1-A2	1.9723865878	0.9859988168	3.167	2.387	1.092	0.718	4.259	3.105	6	6	0.561	0.609	5.07	5.071	10	5	0	1	TRUE	FALSE
156	2	19	B2-A2	B2-A1	1.1834319527	0.2465483235	41.402	3.26	0.983	0.952	42.385	4.212	6	6	0.437	0.655	5.07	4.056	6	1	0	0	TRUE	TRUE
157	18	24	B2-A2	B2-A1	2.3668639053	0	1.201	2.87	1.217	1.123	2.418	3.993	6	6	0.343	NA	5.07	4.056	12	0	0	0	TRUE	TRUE
158	23	26	B2-A2	B2-A1	2.5480203842	0	0.827	3.635	2.34	0.795	3.167	4.43	6	6	0.453	NA	5.102	4.056	13	0	0	0	TRUE	TRUE
159	29	28	B2-A2	B2-A1	2.1696252465	0	1.014	4.508	1.045	1.358	2.059	5.866	6	6	0.624	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
160	33	35	B2-A2	B2-A1	2.861503243	0.2465483235	2.433	4.461	1.17	1.046	3.603	5.507	6	6	0.577	0.437	5.242	4.056	15	1	0	0	TRUE	TRUE
161	8	1	A1-B1	A1-B2	2.9222676797	0.4930966469	1.108	4.851	1.17	0.827	2.278	5.678	6	6	0.328	0.546	5.133	4.056	15	2	0	0	TRUE	TRUE
162	16	5	A1-B1	A1-B2	2.5641025641	0.4930966469	1.263	7.504	0.89	1.466	2.153	8.97	6	6	0.359	0.686	5.07	4.056	13	2	0	0	TRUE	TRUE
163	30	13	A1-B1	A1-B2	2.7613412229	0	0.967	3.073	0.765	0.999	1.732	4.072	6	6	0.453	NA	5.07	4.056	14	0	0	0	TRUE	TRUE
164	37	24	A1-B1	A1-B2	1.3806706114	0.9861932939	2.792	4.415	1.092	1.342	3.884	5.757	6	6	0.468	0.561	5.07	5.07	7	5	1	0	TRUE	FALSE
165	38	26	A1-B1	A1-B2	2.7613412229	0	1.202	2.137	1.092	1.311	2.294	3.448	6	6	0.359	NA	5.07	4.056	14	0	0	0	TRUE	TRUE
166	17	3	A2-B2	A2-B1	2.5641025641	1.775147929	1.622	1.264	1.67	1.528	3.292	2.792	6	6	0.64	0.468	5.07	5.07	13	9	0	0	TRUE	FALSE
167	20	7	A2-B2	A2-B1	2.5641025641	2.1696252465	2.075	1.295	1.326	1.607	3.401	2.902	6	6	0.436	0.374	5.07	5.07	13	11	0	1	TRUE	FALSE
168	23	9	A2-B2	A2-B1	2.1696252465	0	2.933	2.933	0.842	0.998	3.775	3.931	6	6	0.577	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
169	34	11	A2-B2	A2-B1	2.1696252465	1.1834319527	1.154	8.564	1.966	1.966	3.12	10.53	6	6	0.656	0.452	5.07	5.07	11	6	0	1	TRUE	FALSE
170	40	15	A2-B2	A2-B1	2.9222676797	1.3806706114	1.326	2.2	0.748	1.341	2.074	3.541	6	6	0.375	0.671	5.133	5.07	15	7	1	0	TRUE	FALSE
171	4	28	B1-A1	B1-A2	2.7613412229	0	1.779	1.186	1.451	1.232	3.23	2.418	6	6	0.375	NA	5.07	4.056	14	0	1	0	TRUE	TRUE
172	18	29	B1-A1	B1-A2	2.1696252465	0.4930966469	12.636	0.983	1.529	1.139	14.165	2.122	6	6	1.232	0.546	5.07	4.056	11	2	0	0	TRUE	TRUE
173	21	31	B1-A1	B1-A2	1.775147929	0	2.012	8.861	1.295	1.045	3.307	9.906	6	6	0.92	NA	5.07	4.056	9	0	0	1	TRUE	TRUE
174	22	32	B1-A1	B1-A2	1.9723865878	0	4.29	1.56	0.827	1.794	5.117	3.354	6	6	0.499	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
175	25	36	B1-A1	B1-A2	2.5641025641	0.7889546351	1.388	1.045	1.498	1.232	2.886	2.277	6	6	0.483	0.437	5.07	5.07	13	4	0	0	TRUE	FALSE
176	10	2	B2-A2	B2-A1	2.7613412229	1.1834319527	1.45	1.919	1.217	3.042	2.667	4.961	6	6	0.546	0.561	5.07	5.07	14	6	1	0	TRUE	FALSE
177	12	6	B2-A2	B2-A1	2.1696252465	0.9861932939	1.31	0.952	1.373	1.107	2.683	2.059	6	6	0.577	0.39	5.07	5.07	11	5	4	0	TRUE	FALSE
178	14	19	B2-A2	B2-A1	2.5641025641	0.4930966469	1.388	3.556	1.389	1.436	2.777	4.992	6	6	0.561	0.89	5.07	4.056	13	2	0	0	TRUE	TRUE
179	27	35	B2-A2	B2-A1	2.5641025641	0	1.139	3.244	0.889	0.858	2.028	4.102	6	6	0.53	NA	5.07	4.056	13	0	0	0	TRUE	TRUE
180	33	39	B2-A2	B2-A1	2.7613412229	1.3806706114	0.998	1.576	0.718	1.248	1.716	2.824	6	6	0.468	0.421	5.07	5.07	14	7	0	0	TRUE	FALSE
181	2	3	A1-B1	A1-B2	3.6573628489	0.9861932939	1.232	4.118	1.17	1.95	2.402	6.068	6	6	0.499	0.561	5.195	5.07	19	5	0	1	TRUE	FALSE
182	8	7	A1-B1	A1-B2	3.117085525	0.5917159763	2.043	1.607	1.077	1.107	3.12	2.714	6	6	0.344	0.499	5.133	5.07	16	3	0	1	TRUE	FALSE
183	26	24	A1-B1	A1-B2	2.5641025641	1.5779092702	1.279	1.045	0.873	0.749	2.152	1.794	6	6	0.406	0.312	5.07	5.07	13	8	4	0	TRUE	FALSE
184	28	30	A1-B1	A1-B2	2.3594180102	1.5779092702	0.858	1.186	0.951	0.983	1.809	2.169	6	6	0.499	0.436	5.086	5.07	12	8	0	0	TRUE	FALSE
185	37	39	A1-B1	A1-B2	2.5641025641	0.9861932939	1.372	2.481	1.061	1.123	2.433	3.604	6	6	0.515	0.359	5.07	5.07	13	5	0	0	TRUE	FALSE
186	1	9	A2-B2	A2-B1	1.7482517483	0	8.159	1.28	1.014	1.076	9.173	2.356	6	6	0.468	NA	5.148	4.056	9	0	0	0	TRUE	TRUE
187	14	12	A2-B2	A2-B1	2.3166023166	0.9861932939	1.06	6.552	1.514	1.669	2.574	8.221	6	6	0.422	0.983	5.18	5.07	12	5	0	0	TRUE	FALSE
188	18	22	A2-B2	A2-B1	2.7613412229	1.9723865878	1.794	0.796	1.123	1.372	2.917	2.168	6	6	0.686	0.453	5.07	5.07	14	10	0	0	TRUE	FALSE
189	25	27	A2-B2	A2-B1	2.7613412229	0	1.232	1.872	1.077	1.17	2.309	3.042	6	6	0.405	NA	5.07	4.056	14	0	0	0	TRUE	TRUE
190	31	29	A2-B2	A2-B1	1.775147929	0.5917159763	0.952	3.541	0.811	1.077	1.763	4.618	6	6	0.468	0.702	5.07	5.07	9	3	5	0	TRUE	FALSE
191	11	13	B1-A1	B1-A2	3.3530571992	0.4930966469	1.061	0.78	0.546	0.78	1.607	1.56	6	6	0.405	0.312	5.07	4.056	17	2	0	0	TRUE	TRUE
192	15	21	B1-A1	B1-A2	2.3668639053	0	1.186	8.658	1.731	1.186	2.917	9.844	6	6	0.53	NA	5.07	4.056	12	0	0	0	TRUE	TRUE
193	17	23	B1-A1	B1-A2	1.9723865878	1.3806706114	0.936	1.17	1.076	1.233	2.012	2.403	6	6	0.515	0.39	5.07	5.07	10	7	0	0	TRUE	FALSE
194	35	33	B1-A1	B1-A2	2.2892025944	0	1.56	1.779	1.154	1.856	2.714	3.635	6	6	0.296	NA	5.242	4.056	12	0	0	0	TRUE	TRUE
195	36	34	B1-A1	B1-A2	2.1696252465	2.1696252465	1.248	1.404	1.638	0.92	2.886	2.324	6	6	0.39	0.359	5.07	5.07	11	11	4	1	TRUE	FALSE
196	6	4	B2-A2	B2-A1	2.5560361777	0.7889546351	2.293	0.749	1.029	0.92	3.322	1.669	6	6	0.328	0.593	5.086	5.07	13	4	0	0	TRUE	FALSE
197	10	5	B2-A2	B2-A1	2.7613412229	1.3806706114	0.904	1.139	0.718	0.78	1.622	1.919	6	6	0.561	0.39	5.07	5.07	14	7	2	0	TRUE	FALSE
198	19	16	B2-A2	B2-A1	1.7533606078	0	7.863	2.964	0.982	1.622	8.845	4.586	6	6	0.671	NA	5.133	4.056	9	0	0	3	TRUE	TRUE
199	20	38	B2-A2	B2-A1	3.1558185404	0.9861932939	1.653	4.087	1.576	0.889	3.229	4.976	6	6	0.515	0.406	5.07	5.07	16	5	1	0	TRUE	FALSE
200	32	40	B2-A2	B2-A1	1.5779092702	1.5779092702	1.373	1.029	1.185	0.952	2.558	1.981	6	6	0.546	0.437	5.07	5.07	8	8	0	0	TRUE	FALSE
201	2	3	A1-B1	A1-B2	1.9723865878	0	1.934	1.061	1.982	2.137	3.916	3.198	6	6	0.593	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
202	8	7	A1-B1	A1-B2	1.5779092702	0	1.498	5.132	1.466	1.748	2.964	6.88	6	6	0.702	NA	5.07	4.056	8	0	1	0	TRUE	TRUE
203	26	24	A1-B1	A1-B2	2.5641025641	0	0.967	2.277	1.451	1.045	2.418	3.322	6	6	0.499	NA	5.07	4.056	13	0	0	2	TRUE	TRUE
204	28	30	A1-B1	A1-B2	1.7221584386	0	0.905	1.264	1.03	1.107	1.935	2.371	6	6	0.405	NA	5.226	4.056	9	0	2	0	TRUE	TRUE
205	37	39	A1-B1	A1-B2	2.1696252465	0.5917159763	4.259	1.545	0.967	0.92	5.226	2.465	6	6	0.53	0.577	5.07	5.07	11	3	2	0	TRUE	FALSE
206	1	9	A2-B2	A2-B1	2.1696252465	1.1834319527	50.123	2.059	0.687	0.921	50.81	2.98	6	6	0.452	0.375	5.07	5.07	11	6	0	0	TRUE	FALSE
207	14	12	A2-B2	A2-B1	1.775147929	0.2465483235	1.123	3.339	1.467	1.123	2.59	4.462	6	6	0.484	0.608	5.07	4.056	9	1	0	0	TRUE	TRUE
208	18	22	A2-B2	A2-B1	1.3806706114	0.7889546351	1.466	1.216	0.89	1.763	2.356	2.979	6	6	0.702	0.827	5.07	5.07	7	4	2	0	TRUE	FALSE
209	25	27	A2-B2	A2-B1	2.1696252465	0	1.076	5.897	0.827	1.638	1.903	7.535	6	6	0.546	NA	5.07	4.056	11	0	7	0	TRUE	TRUE
210	31	29	A2-B2	A2-B1	2.7613412229	0	1.154	1.42	1.279	1.295	2.433	2.715	6	6	0.483	NA	5.07	4.056	14	0	0	0	TRUE	TRUE
211	11	13	B1-A1	B1-A2	1.7640141121	0	1.95	0.842	1.217	1.435	3.167	2.277	6	6	0.609	NA	5.102	4.056	9	0	1	0	TRUE	TRUE
212	15	21	B1-A1	B1-A2	1.9723865878	0	1.42	1.81	2.199	1.7	3.619	3.51	6	6	0.874	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
213	17	23	B1-A1	B1-A2	1.9661816752	0.5917159763	0.968	1.326	0.702	1.435	1.67	2.761	6	6	0.562	0.515	5.086	5.07	10	3	0	0	TRUE	FALSE
214	35	33	B1-A1	B1-A2	2.7613412229	0	0.982	10	0.749	0.982	1.731	10.982	6	6	0.686	NA	5.07	4.056	14	0	1	0	TRUE	TRUE
215	36	34	B1-A1	B1-A2	2.1696252465	0	1.778	1.7	0.983	1.404	2.761	3.104	6	6	0.546	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
216	6	4	B2-A2	B2-A1	2.1696252465	1.3806706114	1.42	1.809	0.967	1.014	2.387	2.823	6	6	0.717	0.358	5.07	5.07	11	7	0	0	TRUE	FALSE
217	10	5	B2-A2	B2-A1	1.775147929	0.7889546351	1.029	1.311	1.014	0.951	2.043	2.262	6	6	0.468	0.484	5.07	5.07	9	4	3	0	TRUE	FALSE
218	19	16	B2-A2	B2-A1	2.3170496235	0	1.373	13.385	1.17	0.748	2.543	14.133	6	6	0.655	NA	5.179	4.056	12	0	0	0	TRUE	TRUE
219	20	38	B2-A2	B2-A1	1.775147929	0	12.776	5.835	0.843	1.451	13.619	7.286	6	6	0.514	NA	5.07	4.056	9	0	0	1	TRUE	TRUE
220	32	40	B2-A2	B2-A1	2.1696252465	0.9861932939	7.472	1.779	1.186	1.419	8.658	3.198	6	6	0.546	0.577	5.07	5.07	11	5	0	0	TRUE	FALSE
221	10	1	A1-B1	A1-B2	0.4930966469	1.3806706114	3.697	4.383	0.796	1.794	4.493	6.177	6	6	0.375	0.468	4.056	5.07	2	7	0	0	FALSE	FALSE
222	14	8	A1-B1	A1-B2	0	1.3806706114	1.779	1.076	1.31	1.108	3.089	2.184	6	6	NA	0.577	4.056	5.07	0	7	0	0	FALSE	FALSE
223	16	17	A1-B1	A1-B2	1.5779092702	0	0.92	1.326	1.373	1.045	2.293	2.371	6	6	0.39	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
224	23	29	A1-B1	A1-B2	0.2465483235	0	1.778	6.177	1.17	1.638	2.948	7.815	6	6	0.484	NA	4.056	4.056	1	0	0	0	FALSE	TRUE
225	33	40	A1-B1	A1-B2	2.5641025641	0	0.936	0.982	1.014	1.654	1.95	2.636	6	6	0.405	NA	5.07	4.056	13	0	0	0	TRUE	TRUE
226	2	7	A2-B2	A2-B1	2.5641025641	0.4930966469	1.825	2.278	1.591	0.826	3.416	3.104	6	6	0.483	0.718	5.07	4.056	13	2	0	0	TRUE	TRUE
227	18	19	A2-B2	A2-B1	1.9723865878	0	0.952	1.965	1.841	1.545	2.793	3.51	6	6	0.468	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
228	21	31	A2-B2	A2-B1	2.5641025641	0	1.388	1.716	1.779	1.076	3.167	2.792	6	6	0.483	NA	5.07	4.056	13	0	0	0	TRUE	TRUE
229	26	32	A2-B2	A2-B1	2.3668639053	0.2465483235	1.56	1.107	0.811	1.498	2.371	2.605	6	6	0.343	0.483	5.07	4.056	12	1	0	0	TRUE	TRUE
230	36	35	A2-B2	A2-B1	1.3806706114	0	0.749	1.295	1.326	1.17	2.075	2.465	6	6	0.436	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
231	11	15	B1-A1	B1-A2	1.5779092702	0	1.076	2.231	1.295	1.544	2.371	3.775	6	6	0.452	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
232	22	24	B1-A1	B1-A2	1.3806706114	0	3.292	1.326	1.31	1.794	4.602	3.12	6	6	0.515	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
233	28	25	B1-A1	B1-A2	2.8620492272	0.5917159763	0.983	0.827	1.388	0.78	2.371	1.607	6	6	0.499	0.344	5.241	5.07	15	3	1	0	TRUE	FALSE
234	30	27	B1-A1	B1-A2	1.9723865878	0.4930966469	1.138	2.308	1.436	1.061	2.574	3.369	6	6	0.531	0.655	5.07	4.056	10	2	0	0	TRUE	TRUE
235	38	37	B1-A1	B1-A2	1.9723865878	0.9861932939	1.357	1.077	1.248	1.076	2.605	2.153	6	6	0.422	0.858	5.07	5.07	10	5	0	0	TRUE	FALSE
236	5	3	B2-A2	B2-A1	1.9723865878	0	1.17	2.012	1.186	1.358	2.356	3.37	6	6	0.514	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
237	6	4	B2-A2	B2-A1	1.9723865878	0.5917159763	1.014	0.936	1.544	0.905	2.558	1.841	6	6	0.593	0.39	5.07	5.07	10	3	1	0	TRUE	FALSE
238	9	12	B2-A2	B2-A1	2.1696252465	0	0.795	1.326	1.264	1.669	2.059	2.995	6	6	0.483	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
239	13	20	B2-A2	B2-A1	1.9723865878	0.7889546351	0.889	1.482	0.999	1.092	1.888	2.574	6	6	0.514	0.484	5.07	5.07	10	4	0	0	TRUE	FALSE
240	34	39	B2-A2	B2-A1	2.5641025641	0	2.028	3.308	0.998	0.936	3.026	4.244	6	6	0.608	NA	5.07	4.056	13	0	2	0	TRUE	TRUE
241	9	4	A1-B1	A1-B2	1.3806706114	0	1.404	1.201	1.185	0.967	2.589	2.168	6	6	0.499	NA	5.07	4.056	7	0	1	0	TRUE	TRUE
242	19	15	A1-B1	A1-B2	1.5779092702	0	1.669	1.778	1.139	1.108	2.808	2.886	6	6	0.593	NA	5.07	4.056	8	0	2	1	TRUE	TRUE
243	24	21	A1-B1	A1-B2	2.2962112514	0	0.873	1.014	0.656	1.03	1.529	2.044	6	6	0.344	NA	5.226	4.056	12	0	0	0	TRUE	TRUE
244	27	26	A1-B1	A1-B2	1.3806706114	0	1.451	1.061	0.952	0.889	2.403	1.95	6	6	0.437	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
245	38	32	A1-B1	A1-B2	1.3353681801	1.3806706114	1.108	1.248	1.092	0.858	2.2	2.106	6	6	0.39	0.561	5.242	5.07	7	7	2	0	TRUE	FALSE
246	3	2	A2-B2	A2-B1	1.3806706114	2.5565388397	0.749	7.691	1.467	0.889	2.216	8.58	6	6	0.562	2.699	5.07	5.085	7	13	0	0	TRUE	FALSE
247	7	10	A2-B2	A2-B1	0.4930966469	1.3806706114	0.873	2.418	2.028	1.201	2.901	3.619	6	6	0.765	2.823	4.056	5.07	2	7	0	1	FALSE	FALSE
248	18	12	A2-B2	A2-B1	1.5779092702	0	0.733	4.68	0.905	1.014	1.638	5.694	6	6	0.686	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
249	28	16	A2-B2	A2-B1	1.5775981069	0	1.357	0.998	1.03	1.03	2.387	2.028	6	6	0.5	NA	5.071	4.056	8	0	0	0	TRUE	TRUE
250	30	31	A2-B2	A2-B1	1.5779092702	0	1.124	1.841	0.904	1.185	2.028	3.026	6	6	0.671	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
251	1	5	B1-A1	B1-A2	1.775147929	0	4.649	0.827	1.061	1.388	5.71	2.215	6	6	0.437	NA	10.14	4.056	18	0	1	0	TRUE	TRUE
252	34	20	B1-A1	B1-A2	1.5779092702	0	1.528	1.435	1.03	1.108	2.558	2.543	6	6	0.702	NA	5.07	4.056	8	0	0	0	TRUE	TRUE
253	36	25	B1-A1	B1-A2	1.3806706114	0	0.983	1.482	1.513	1.81	2.496	3.292	6	6	0.624	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
254	37	29	B1-A1	B1-A2	2.1696252465	0	2.074	5.273	1.748	1.31	3.822	6.583	6	6	0.5	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
255	40	39	B1-A1	B1-A2	2.1696252465	0	1.591	1.029	1.107	1.794	2.698	2.823	6	6	0.374	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
256	6	8	B2-A2	B2-A1	1.3806706114	1.1834319527	0.686	0.546	0.936	3.276	1.622	3.822	6	6	0.718	0.312	5.07	5.07	7	6	0	0	TRUE	FALSE
257	11	14	B2-A2	B2-A1	2.5641025641	1.1834319527	1.139	5.866	1.7	1.17	2.839	7.036	6	6	0.374	0.905	5.07	5.07	13	6	0	0	TRUE	FALSE
258	13	17	B2-A2	B2-A1	1.775147929	3.1558185404	0.998	1.108	0.998	1.029	1.996	2.137	6	6	0.437	0.546	5.07	5.07	9	16	0	0	TRUE	FALSE
259	22	23	B2-A2	B2-A1	1.9723865878	0	0.67	2.465	1.03	1.809	1.7	4.274	6	6	0.437	NA	5.07	4.056	10	0	1	0	TRUE	TRUE
260	33	35	B2-A2	B2-A1	1.9723865878	0	1.466	5.351	1.357	0.827	2.823	6.178	6	6	0.39	NA	5.07	4.056	10	0	1	0	TRUE	TRUE
261	1	16	A1-B1	A1-B2	1.775147929	0	4.68	1.451	1.155	1.279	5.835	2.73	6	6	0.624	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
262	9	18	A1-B1	A1-B2	1.775147929	0.9861932939	1.108	1.358	1.373	0.92	2.481	2.278	6	6	0.484	0.483	5.07	5.07	9	5	0	0	TRUE	FALSE
263	14	21	A1-B1	A1-B2	1.775147929	1.775147929	1.809	1.076	0.952	0.998	2.761	2.074	6	6	0.483	0.296	5.07	5.07	9	9	1	0	TRUE	FALSE
264	19	27	A1-B1	A1-B2	2.5641025641	0	1.701	0.967	1.591	1.56	3.292	2.527	6	6	0.499	NA	5.07	4.056	13	0	0	0	TRUE	TRUE
265	29	36	A1-B1	A1-B2	2.3378141438	1.1834319527	1.903	1.294	0.843	1.42	2.746	2.714	6	6	0.437	3.182	5.133	5.07	12	6	0	0	TRUE	FALSE
266	4	8	A2-B2	A2-B1	1.1834319527	0	1.076	6.131	1.716	1.139	2.792	7.27	6	6	0.655	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
267	12	20	A2-B2	A2-B1	2.1696252465	2.9579964504	0.967	1.061	0.874	0.858	1.841	1.919	6	6	0.468	0.375	5.07	5.071	11	15	0	0	TRUE	FALSE
268	13	31	A2-B2	A2-B1	1.9723865878	1.775147929	1.513	0.748	1.513	1.28	3.026	2.028	6	6	0.717	0.359	5.07	5.07	10	9	2	0	TRUE	FALSE
269	37	32	A2-B2	A2-B1	2.7613412229	1.775147929	1.217	1.623	0.765	1.747	1.982	3.37	6	6	0.25	0.452	5.07	5.07	14	9	0	0	TRUE	FALSE
270	40	35	A2-B2	A2-B1	2.7613412229	1.3806706114	0.764	1.248	1.092	0.858	1.856	2.106	6	6	0.406	0.374	5.07	5.07	14	7	0	0	TRUE	FALSE
271	10	2	B1-A1	B1-A2	1.7169019458	0	4.228	2.512	1.778	1.638	6.006	4.15	6	6	0.374	NA	5.242	4.056	9	0	0	0	TRUE	TRUE
272	15	24	B1-A1	B1-A2	1.9723865878	0	10.655	1.201	1.092	1.763	11.747	2.964	6	6	0.421	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
273	17	30	B1-A1	B1-A2	1.775147929	0	0.905	6.739	1.435	1.03	2.34	7.769	6	6	0.343	NA	5.07	4.056	9	0	0	0	TRUE	TRUE
274	22	34	B1-A1	B1-A2	1.775147929	0	1.201	1.731	1.295	0.905	2.496	2.636	6	6	0.343	NA	5.07	4.056	9	0	1	0	TRUE	TRUE
275	26	39	B1-A1	B1-A2	1.9723865878	0	1.357	1.076	1.435	2.028	2.792	3.104	6	6	0.327	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
276	3	5	B2-A2	B2-A1	1.1834319527	0.7889546351	1.045	2.262	2.371	1.139	3.416	3.401	6	6	0.655	0.686	5.07	5.07	6	4	0	0	TRUE	FALSE
277	6	11	B2-A2	B2-A1	1.5779092702	0.9861932939	1.123	3.51	1.419	1.201	2.542	4.711	6	6	0.343	0.592	5.07	5.07	8	5	2	0	TRUE	FALSE
278	7	23	B2-A2	B2-A1	1.9723865878	1.1834319527	1.56	1.264	1.763	1.45	3.323	2.714	6	6	0.982	0.328	5.07	5.07	10	6	0	0	TRUE	FALSE
279	28	25	B2-A2	B2-A1	2.1696252465	1.5779092702	1.17	0.655	1.638	0.921	2.808	1.576	6	6	0.546	0.343	5.07	5.07	11	8	1	0	TRUE	FALSE
280	33	38	B2-A2	B2-A1	1.5779092702	0.9859988168	1.076	1.31	1.404	1.046	2.48	2.356	6	6	0.358	0.468	5.07	5.071	8	5	0	1	TRUE	FALSE
281	2	12	A1-B1	A1-B2	1.775147929	0	1.544	17.862	1.669	0.858	3.213	18.72	6	6	0.437	NA	5.07	4.056	9	0	0	1	TRUE	TRUE
282	8	20	A1-B1	A1-B2	1.1725620481	0	1.326	4.883	1.108	1.201	2.434	6.084	6	6	0.734	NA	5.117	4.056	6	0	1	0	TRUE	TRUE
283	13	25	A1-B1	A1-B2	1.775147929	0	1.232	1.482	1.217	2.012	2.449	3.494	6	6	0.452	NA	5.07	4.056	9	0	1	0	TRUE	TRUE
284	15	39	A1-B1	A1-B2	2.1696252465	0	0.795	1.232	1.17	1.451	1.965	2.683	6	6	0.421	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
285	19	40	A1-B1	A1-B2	1.3806706114	0	2.496	0.795	0.92	0.952	3.416	1.747	6	6	0.546	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
286	1	9	A2-B2	A2-B1	1.9723865878	0	4.789	3.182	1.716	1.56	6.505	4.742	6	6	0.468	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
287	11	24	A2-B2	A2-B1	1.775147929	0.5917159763	1.139	3.9	1.591	1.264	2.73	5.164	6	6	0.421	0.39	5.07	5.07	9	3	0	0	TRUE	FALSE
288	23	29	A2-B2	A2-B1	2.5641025641	0	1.716	1.17	1.045	1.435	2.761	2.605	6	6	0.436	NA	5.07	4.056	13	0	0	0	TRUE	TRUE
289	26	30	A2-B2	A2-B1	1.9723865878	1.5775981069	1.061	1.123	1.045	1.155	2.106	2.278	6	6	0.296	0.64	5.07	5.071	10	8	0	0	TRUE	FALSE
290	35	32	A2-B2	A2-B1	1.5779092702	0.9861932939	1.7	1.763	1.451	1.357	3.151	3.12	6	6	0.484	0.327	5.07	5.07	8	5	0	0	TRUE	FALSE
291	7	6	B1-A1	B1-A2	1.9723865878	1.3806706114	1.061	1.264	1.076	1.326	2.137	2.59	6	6	0.343	0.281	5.07	5.07	10	7	0	0	TRUE	FALSE
292	10	14	B1-A1	B1-A2	1.1834319527	0	1.123	1.732	1.31	0.811	2.433	2.543	6	6	0.764	NA	5.07	4.056	6	0	0	0	TRUE	TRUE
293	21	34	B1-A1	B1-A2	2.3668639053	0.4930966469	0.827	1.638	0.702	1.216	1.529	2.854	6	6	0.468	0.421	5.07	4.056	12	2	0	0	TRUE	TRUE
294	28	36	B1-A1	B1-A2	1.3806706114	1.1834319527	2.652	1.342	2.543	1.919	5.195	3.261	6	6	0.374	0.718	5.07	5.07	7	6	0	0	TRUE	FALSE
295	31	37	B1-A1	B1-A2	2.1696252465	0	0.889	1.372	1.045	0.905	1.934	2.277	6	6	0.468	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
296	3	4	B2-A2	B2-A1	0.9861932939	0.7889546351	5.834	1.201	1.326	1.061	7.16	2.262	6	6	0.39	0.39	5.07	5.07	5	4	1	0	TRUE	FALSE
297	16	5	B2-A2	B2-A1	1.9723865878	0.9861932939	1.716	0.983	0.998	1.544	2.714	2.527	6	6	0.562	0.327	5.07	5.07	10	5	2	0	TRUE	FALSE
298	18	17	B2-A2	B2-A1	2.1696252465	0	0.78	13.713	1.326	0.936	2.106	14.649	6	6	0.327	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
299	27	22	B2-A2	B2-A1	1.5779092702	0.9861932939	1.56	2.309	1.435	1.092	2.995	3.401	6	6	0.515	0.546	5.07	5.07	8	5	1	1	TRUE	FALSE
300	38	33	B2-A2	B2-A1	1.5779092702	1.3806706114	0.936	1.903	1.295	0.765	2.231	2.668	6	6	0.421	0.452	5.07	5.07	8	7	0	0	TRUE	FALSE
